temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q variance 3,q variance 4,q variance 5,q variance 6,q avg 1,q avg 2,q avg 3,q avg 4,q avg 5,q avg 6,q square avg 1,q square avg 2,q square avg 3,q square avg 4,q square avg 5,q square avg 6,state 1 pop,state 2 pop,state 3 pop,state 4 pop,state 5 pop,state 6 pop
7565.997768923492,-2361555959981.3384,200225155.40582028,-12.462705535655525,-312127498.8566225,10787690161668.195,55.88404903737285,6.128205806183523,3.5163056757064264,1.8033406104329197,73.12941552348005,-19947.047814451744,-0.03960864271412319,1.0732592706318251,0.26648360091122064,0.5320932951862496,-0.05122957907796631,10788088046384.707,55.8856178819505,7.28009126818068,3.587319185261037,2.086463885215081,73.13203999325255,1.1055386390234255e-12,4.069295887336925e-15,4.632893341405335e-16,0.999997324517606,1.0657195332012356e-15,2.675481282837515e-06
7565.997768922167,-4092561310783.8247,456901843.05226403,-13.00061200908339,-540914950.7790353,18694492376242.812,87.08376454362205,6.128987770084099,3.5170657667423377,1.8037036520343208,125.28025322353561,-34567.58703227993,-0.06865142191715824,1.073115703751713,0.2663407185647382,0.532193226055836,-0.08877816582611957,18695687294316.047,87.0884775613533,7.2805650837226334,3.5880031451079186,2.086933281894039,125.28813478626306,4.844730857860621e-13,1.783261358692584e-15,2.0302430453340983e-16,0.9999988275405619,4.670234152004516e-16,1.1724589510567083e-06
7565.997768921457,-6743215352927.313,966655362.4317338,-13.489193938654987,-891252622.438333,30801192782756.863,134.85598346421483,6.130182482515955,3.518228813581649,1.8042600376873308,205.13232846676672,-56954.87669821386,-0.11312236114874184,1.0728940641748386,0.2661214851179324,0.5323453470077385,-0.14627338371915083,30804436640736.57,134.8687801328067,7.281284155457557,3.589049458423023,2.0876516061681203,205.15372436955138,2.289923114352015e-13,8.428809616064605e-16,9.596199693356622e-17,0.9999994458222663,2.2074450465628477e-16,5.541775036482661e-07
7565.997768920994,-11630391721591.824,2190148566.9162574,-14.022442976470323,-1537192063.3326385,53120444960016.09,222.92623160553728,6.1323837009272815,3.520372555626547,1.8052860092031366,352.3432564996109,-98229.02212707239,-0.19511084840508156,1.0724845488603088,0.2657170757214762,0.532625361880358,-0.2522739769202874,53130093900804.13,222.96429984870264,7.282606808471382,3.5909781199565196,2.088975785321319,352.4068986590421,1.0106923756130889e-13,3.7201832502824076e-16,4.235428606377608e-17,0.9999997554052332,9.742894266464133e-17,2.445946652809479e-07
7565.997768920743,-19252179650521.63,4665939032.779789,-14.515553789453525,-2544565864.0807867,87921600386621.27,360.2492161501612,6.13581538940286,3.5237150073094536,1.8068858549106033,581.8809822590715,-162591.06467724967,-0.32296198743665355,1.0718455803072,0.2650863540025056,0.5330618234722657,-0.41756909373123163,87948036240934.14,360.35352059549024,7.284668337426939,3.5939857823877954,2.0910407625541803,582.055346207111,4.744096402652819e-14,1.7462195620268494e-16,1.9880709600698495e-17,0.9999998851894818,4.5732243317781405e-17,1.1481047049197563e-07
7565.997768920581,-33130527088840.98,10535947473.444122,-15.046599922549865,-4378870850.969411,151268999939201.28,610.2137304911778,6.142061711778481,3.5297990818120577,1.8097980532287086,999.7009611262811,-279764.6606470755,-0.5557199471868182,1.0706821282918697,0.2639380546864737,0.533856327074131,-0.7184952680035208,151347268204548.25,610.5225551508792,7.288421931622088,3.5994623785237376,2.09480063118579,1000.2171965764245,2.1009657305327334e-14,7.733290275788247e-17,8.804350928951974e-18,0.99999994915513,2.0252934981954127e-17,5.084484874193626e-08
7565.9977689204925,-54957961544488.375,22517093188.113583,-15.541772327083963,-7263808848.877598,250844323083568.22,1003.1311576189579,6.1518801470362074,3.5393625605696575,1.8143757389726367,1656.4691900482705,-463994.6295283208,-0.9216811633366203,1.0688527743833258,0.262132584411462,0.5351054719019557,-1.1916361600522778,251059614099799.34,1003.9806537858075,7.29432640034314,3.60807605237989,2.1007136050320514,1657.8891867862146,9.830604863366283e-15,3.618475060785671e-17,4.119633833293633e-18,0.9999999762092349,9.476527781372348e-18,2.379075536814852e-08
7565.997768920437,-93923417813096.06,50320122131.2861,-16.06605503772616,-12413883889.696358,428433699689453.06,1703.886713370317,6.169390955055823,3.5564187000189897,1.8225399043845618,2827.7941394940385,-792701.4241187642,-1.5746364834488396,1.0655887668515456,0.2589112188748603,0.5373342023980374,-2.0358236012131266,429062075237253.0,1706.366193425325,7.30487037509602,3.6234537192782557,2.111267949451297,2831.938717229295,4.39896877091011e-15,1.61918406974418e-17,1.8434410529279335e-18,0.9999999893541818,4.240527449360345e-18,1.064581390010426e-08
7565.997768920406,-157360007731350.16,109157023669.34781,-16.570942476730437,-20798315375.8962,717091951622661.9,2842.9124681547646,6.197853439778299,3.5841421719658975,1.8358101494713,4731.695255733563,-1327369.1173288557,-2.636720141344368,1.0602795827212315,0.25367140795505405,0.5409594011387278,-3.4089614834548705,718853860396300.2,2849.8647612585355,7.3220462333138085,3.648491355179797,2.128447223151671,4743.316274129242,2.0278735931314272e-15,7.464250801612e-18,8.498049489342973e-19,0.9999999950924011,1.9548339811759597e-18,4.907596759534994e-09
7565.997768920385,-270960883741455.3,246709135943.86392,-17.102587625713937,-35812974311.794235,1232592919612285.0,4877.044093369724,6.248683218425621,3.6336521912149817,1.859508847833954,8131.7812113731425,-2283377.9319841797,-4.5357713683848955,1.050786525238962,0.24430239882492394,0.5474414082901228,-5.864191032258793,1237806734392557.2,4897.617315275984,7.352835540049393,3.693335853286594,2.159200943344627,8166.169947835967,8.972373274990881e-16,3.3025749059039586e-18,3.7599815090046235e-19,0.9999999978286216,8.649207834825142e-19,2.1713774546316763e-09
